carat,cut,color,clarity,price,x,y,z,volume
-1.171182981502945,3,1,5,6.522092798170152,4.37,4.39,2.67,2.8375584199386275
-1.171182981502945,2,1,5,6.522092798170152,4.37,4.41,2.7,2.8532771829084274
-1.171182981502945,2,1,5,6.522092798170152,4.36,4.39,2.7,2.8464407687901967
-1.171182981502945,2,1,5,6.522092798170152,4.34,4.37,2.7,2.837276841561986
-1.171182981502945,2,1,5,6.522092798170152,4.34,4.36,2.69,2.8312753104188944
-1.171182981502945,2,2,4,6.522092798170152,4.32,4.35,2.69,2.8243601523022495
-1.171182981502945,2,1,5,6.522092798170152,4.32,4.38,2.68,2.8275086324990295
-1.171182981502945,3,1,5,6.522092798170152,4.32,4.39,2.67,2.8260508130871473
-1.171182981502945,3,1,5,6.522092798170152,4.34,4.36,2.63,2.80871796299482
-1.171182981502945,2,1,5,6.522092798170152,4.39,4.4,2.67,2.8443999517553435
-1.171182981502945,3,1,5,6.522092798170152,4.35,4.39,2.62,2.814067101292568
-1.171182981502945,2,1,5,6.522092798170152,4.33,4.35,2.68,2.8229478929696468
-1.171182981502945,2,1,5,6.522092798170152,4.37,4.41,2.68,2.8458422044209093
-1.171182981502945,2,1,5,6.522092798170152,4.33,4.36,2.68,2.8252441052299972
-1.171182981502945,2,1,5,6.522092798170152,4.34,4.37,2.67,2.8261035409638606
-1.171182981502945,2,1,5,6.522092798170152,4.33,4.4,2.68,2.83437658879327
-1.171182981502945,2,1,5,6.522092798170152,4.34,4.37,2.69,2.8335662621654505
-1.171182981502945,2,1,5,6.522092798170152,4.38,4.41,2.68,2.8481279197017653
-1.171182981502945,2,1,5,6.522092798170152,4.34,4.37,2.68,2.829841863074468
-1.171182981502945,3,1,5,6.522092798170152,4.37,4.42,2.65,2.8368500565271266
-1.171182981502945,4,1,5,6.522092798170152,4.3,4.35,2.72,2.8308104594399057
-1.171182981502945,4,1,5,6.522092798170152,4.3,4.33,2.7,2.818822049056089
-1.171182981502945,2,1,5,6.522092798170152,4.38,4.41,2.7,2.8555628981892833
-1.171182981502945,2,1,5,6.522092798170152,4.34,4.38,2.66,2.8246369066261665
-1.171182981502945,4,1,5,6.522092798170152,4.32,4.35,2.67,2.81689743110066
-1.171182981502945,4,1,5,6.522092798170152,4.33,4.39,2.66,2.8246106032269767
-1.171182981502945,2,1,5,6.522092798170152,4.37,4.4,2.71,2.8547038962552143
-1.171182981502945,2,1,5,6.522092798170152,4.33,4.35,2.69,2.8266722920606293
-1.171182981502945,4,1,5,6.522092798170152,4.31,4.34,2.67,2.8122784359720185
-1.171182981502945,2,1,5,6.522092798170152,4.34,4.36,2.65,2.8162937568032773
-1.171182981502945,2,1,5,6.522092798170152,4.31,4.35,2.7,2.8257532335584226
-1.171182981502945,2,2,4,6.522092798170152,4.39,4.42,2.67,2.848935106920735
-1.171182981502945,3,2,4,6.522092798170152,4.35,4.39,2.7,2.844144556529846
-1.171182981502945,3,1,5,6.522092798170152,4.35,4.37,2.65,2.8208862055381125
-1.171182981502945,2,1,5,6.522092798170152,4.34,4.37,2.7,2.837276841561986
-1.171182981502945,2,1,5,6.522092798170152,4.34,4.38,2.7,2.839562556842842
-1.171182981502945,3,1,5,6.522092798170152,4.36,4.39,2.65,2.827748635778044
-1.171182981502945,3,1,5,6.522092798170152,4.35,4.37,2.66,2.8246526883335896
-1.171182981502945,2,1,5,6.522092798170152,4.32,4.35,2.7,2.8280707316987854
-1.171182981502945,2,1,5,6.522092798170152,4.34,4.39,2.7,2.841843059541567
-1.1086626245216111,4,0,5,6.523562306149512,4.39,4.41,2.75,2.8761925395562047
-1.1086626245216111,4,3,4,6.523562306149512,4.47,4.49,2.75,2.9122297333900105
-1.1086626245216111,4,3,4,6.523562306149512,4.5,4.51,2.74,2.91972018202273
-0.843970070294529,4,2,3,6.523562306149512,4.8,4.84,2.97,3.135480302788884
-1.1394342831883648,2,4,6,6.523562306149512,4.4,4.43,2.72,2.8720237166210563
-1.1086626245216111,2,0,5,6.523562306149512,4.43,4.47,2.75,2.898776615692892
-1.0788096613719298,2,3,4,6.523562306149512,4.47,4.5,2.78,2.9253044444361875
-0.941608539858445,1,2,5,6.523562306149512,4.56,4.64,2.96,3.0386139694323178
-0.916290731874155,1,4,2,6.523562306149512,4.7,4.73,2.84,3.0466794747248596
-1.1086626245216111,2,1,5,6.523562306149512,4.53,4.51,2.68,2.9042235988641854
-0.9942522733438669,3,5,6,6.523562306149512,4.62,4.66,2.86,3.0216194893948534
-0.9942522733438669,4,0,2,6.523562306149512,4.61,4.64,2.88,3.022120228726466
-0.9942522733438669,2,0,2,6.523562306149512,4.6,4.63,2.84,3.003804935098197
-0.9942522733438669,1,1,5,6.523562306149512,4.55,4.59,2.9,3.0051057053596315
-0.9942522733438669,4,0,2,6.523562306149512,4.58,4.62,2.86,3.0043030393833927
-0.9942522733438669,3,0,2,6.523562306149512,4.62,4.65,2.87,3.0229616657963323
-0.9942522733438669,3,0,2,6.523562306149512,4.62,4.68,2.81,3.0082650097007475
-0.9942522733438669,1,0,2,6.523562306149512,4.55,4.59,2.91,3.0085480495506043
-0.9942522733438669,4,0,2,6.523562306149512,4.61,4.64,2.82,3.0010668195286336
-0.9942522733438669,3,5,6,6.523562306149512,4.55,4.58,2.85,2.985532936701402
-1.2039728043259361,4,0,4,6.523562306149512,4.39,4.32,2.6,2.7994837857024257
-0.9942522733438669,3,0,2,6.523562306149512,4.55,4.58,2.86,2.989035567252604
-1.3093333199837622,4,2,7,6.525029657843462,4.14,4.18,2.54,2.6845588267362235
-1.3093333199837622,4,2,7,6.525029657843462,4.15,4.17,2.57,2.696317980292336
-1.3093333199837622,4,2,7,6.525029657843462,4.19,4.2,2.6,2.7246844155826957
-1.3093333199837622,4,2,7,6.525029657843462,4.14,4.17,2.54,2.6821636160102686
-1.3093333199837622,4,2,6,6.525029657843462,4.15,4.17,2.57,2.696317980292336
-1.2039728043259361,4,2,6,6.525029657843462,4.27,4.31,2.68,2.799756237210845
-1.3093333199837622,4,2,6,6.525029657843462,4.17,4.19,2.58,2.709793880010173
-1.3093333199837622,4,1,6,6.525029657843462,4.15,4.18,2.55,2.6909006512814972
-1.3093333199837622,4,1,6,6.525029657843462,4.16,4.19,2.6,2.715114964566545
-1.4696759700589417,4,1,6,6.525029657843462,3.99,4.13,2.43,2.591347606559061
-0.916290731874155,4,3,2,6.525029657843462,4.71,4.75,2.93,3.0842226604357426
-0.9942522733438669,2,3,5,6.525029657843462,4.67,4.7,2.83,3.0303860033838554
-1.1086626245216111,2,1,5,6.525029657843462,4.44,4.47,2.78,2.9118814241040467
-1.171182981502945,2,1,4,6.525029657843462,4.37,4.39,2.65,2.8300395875246
-0.8675005677047231,2,3,3,6.525029657843462,4.83,4.79,2.96,3.1279538587551645
-1.1394342831883648,2,1,2,6.525029657843462,4.4,4.44,2.72,2.8742785090081453
-1.2039728043259361,1,2,6,6.525029657843462,4.29,4.32,2.63,2.7879136927175083
-0.9675840262617056,3,5,5,6.525029657843462,4.65,4.58,2.88,3.0177442232051033
-0.916290731874155,1,1,2,6.525029657843462,4.66,4.69,3.0,3.0844480305957425
-1.1394342831883648,4,2,7,6.52649485957079,4.38,4.39,2.77,2.876612983006572
-0.8915981192837836,2,5,5,6.52649485957079,4.79,4.83,2.96,3.1279538587551645
-0.941608539858445,2,3,3,6.52649485957079,4.69,4.73,2.92,3.0723291125741103
-0.8915981192837836,2,4,2,6.52649485957079,4.77,4.81,2.93,3.1094335233787858
-1.171182981502945,3,0,4,6.52649485957079,4.38,4.41,2.62,2.8254854429520053
-1.171182981502945,2,0,4,6.52649485957079,4.35,4.36,2.7,2.8372873868037094
-1.171182981502945,2,0,4,6.52649485957079,4.34,4.36,2.69,2.8312753104188944
-1.171182981502945,2,0,4,6.52649485957079,4.32,4.35,2.69,2.8243601523022495
-1.171182981502945,2,0,4,6.52649485957079,4.39,4.43,2.67,2.8511949948881727
-0.8915981192837836,4,4,2,6.52649485957079,4.72,4.77,2.97,3.1041047686442123
-0.8915981192837836,1,4,2,6.52649485957079,4.69,4.74,3.01,3.104797508257848
-0.8915981192837836,3,0,3,6.52649485957079,4.74,4.77,2.96,3.1049604202750944
-0.8915981192837836,3,4,2,6.52649485957079,4.71,4.75,2.92,3.0808038536869566
-0.8915981192837836,4,4,2,6.52649485957079,4.72,4.77,2.98,3.1074661163469175
-0.8915981192837836,3,1,3,6.52649485957079,4.78,4.82,2.88,3.0963924800456186
-0.8915981192837836,3,0,3,6.52649485957079,4.71,4.73,2.92,3.076584438144249
-0.8915981192837836,4,1,3,6.52649485957079,4.7,4.73,2.96,3.088064690887714
-0.8915981192837836,2,1,3,6.52649485957079,4.81,4.93,2.91,3.13557686468756
-0.8915981192837836,4,4,2,6.52649485957079,4.77,4.83,2.88,3.096370778044476
-0.8915981192837836,3,1,3,6.52649485957079,4.8,4.85,2.96,3.1341716025310964
-0.8915981192837836,4,1,3,6.52649485957079,4.79,4.83,2.95,3.124569760770924
-0.8915981192837836,2,4,2,6.52649485957079,4.76,4.78,2.92,3.097659542358774
-0.8915981192837836,2,1,3,6.52649485957079,4.81,4.85,2.93,3.1260659234279276
-0.8915981192837836,3,0,3,6.52649485957079,4.74,4.78,2.95,3.103670563893969
-0.8915981192837836,4,4,2,6.52649485957079,4.72,4.73,2.97,3.0956836662478042
-0.8915981192837836,3,0,3,6.52649485957079,4.73,4.77,2.96,3.102848487071951
-0.8915981192837836,1,4,2,6.52649485957079,4.71,4.74,2.99,3.102386142469797
-0.8915981192837836,2,0,3,6.52649485957079,4.75,4.78,2.97,3.112534828696413
-0.8915981192837836,2,0,3,6.52649485957079,4.72,4.75,2.97,3.0999030817905124
-0.8915981192837836,4,1,3,6.52649485957079,4.72,4.75,2.98,3.1032644294932172
-0.8915981192837836,4,1,3,6.52649485957079,4.77,4.8,2.96,3.117539202481954
-0.8915981192837836,4,4,2,6.52649485957079,4.75,4.82,3.01,3.1342463362017337
-0.8915981192837836,2,4,2,6.52649485957079,4.77,4.79,2.99,3.1255378150575592
-0.8915981192837836,4,1,3,6.52649485957079,4.74,4.77,2.99,3.1150445393417203
-0.8915981192837836,3,0,3,6.52649485957079,4.71,4.77,2.96,3.0986111925964352
-0.8915981192837836,4,4,2,6.52649485957079,4.74,4.78,2.97,3.1104273463568486
-0.8915981192837836,3,4,2,6.52649485957079,4.78,4.8,2.97,3.1230061285637083
-0.8915981192837836,3,0,3,6.52649485957079,4.77,4.8,2.93,3.1073523571749613
-0.8915981192837836,4,0,3,6.52649485957079,4.75,4.78,2.99,3.1192462632844
-0.8915981192837836,2,0,3,6.52649485957079,4.78,4.83,2.93,3.1156771485287122
-0.8915981192837836,2,0,3,6.52649485957079,4.76,4.8,2.99,3.1255246848916594
-0.8915981192837836,4,4,2,6.52649485957079,4.73,4.78,2.92,3.091337076619287
-0.8915981192837836,3,4,2,6.52649485957079,4.79,4.83,2.93,3.1177670134481716
-0.8915981192837836,3,1,3,6.52649485957079,4.73,4.77,2.95,3.0994643890877103
-0.8915981192837836,3,4,2,6.52649485957079,4.81,4.85,2.92,3.122647116679142
-0.8915981192837836,2,1,3,6.52649485957079,4.76,4.8,2.96,3.115440565825033
-0.916290731874155,4,1,2,6.52795791762255,4.76,4.81,2.86,3.08315408852465
-1.2039728043259361,2,2,7,6.52795791762255,4.29,4.33,2.68,2.80905878080898
-1.2039728043259361,2,2,7,6.52795791762255,4.32,4.35,2.7,2.8280707316987854
-1.171182981502945,2,3,5,6.52795791762255,4.39,4.41,2.69,2.8541328214914725
-1.0216512475319814,2,2,5,6.52795791762255,4.58,4.61,2.85,2.9986335607471
-1.0216512475319814,2,4,2,6.52795791762255,4.56,4.59,2.81,2.975774842276293
-0.916290731874155,2,1,2,6.52795791762255,4.66,4.71,2.96,3.07528033583374
-0.9942522733438669,1,4,2,6.52795791762255,4.57,4.53,2.91,2.9997759369163477
-0.9942522733438669,4,4,2,6.52795791762255,4.58,4.54,2.88,2.993804015659095
-1.1394342831883648,3,2,2,6.52795791762255,4.44,4.39,2.75,2.882972226541584
-0.9942522733438669,2,4,2,6.52795791762255,4.71,4.67,2.8,3.021854108222181
-1.1394342831883648,3,2,2,6.52795791762255,4.45,4.42,2.66,2.8587576263932535
-1.1394342831883648,3,2,2,6.52795791762255,4.5,4.47,2.66,2.8811796395272498
-1.1394342831883648,3,2,2,6.52795791762255,4.4,4.37,2.75,2.8693561730420845
-1.1394342831883648,3,6,1,6.52795791762255,4.44,4.41,2.71,2.8728654121263877
-1.1394342831883648,2,6,1,6.52795791762255,4.44,4.4,2.75,2.8852475403787192
-1.1394342831883648,2,6,1,6.52795791762255,4.41,4.37,2.73,2.8643270190950125
-1.171182981502945,2,0,2,6.52795791762255,4.39,4.35,2.71,2.847841418411172
-1.171182981502945,2,0,2,6.52795791762255,4.37,4.34,2.72,2.8446569488596087
-1.171182981502945,2,0,2,6.52795791762255,4.38,4.34,2.67,2.8283892562447166
-1.171182981502945,3,0,2,6.52795791762255,4.39,4.35,2.65,2.8254524235176937
-1.171182981502945,2,0,2,6.52795791762255,4.37,4.33,2.69,2.8312594560675355
-1.171182981502945,1,0,2,6.52795791762255,4.33,4.29,2.75,2.8348428979646942
-0.941608539858445,3,5,3,6.52795791762255,4.75,4.7,2.88,3.0648851322423076
-1.1394342831883648,4,2,2,6.52795791762255,4.4,4.37,2.77,2.8766025815628518
-0.8209805520698302,1,1,3,6.52795791762255,4.8,4.85,3.05,3.1641239248144473
-1.2039728043259361,2,3,7,6.52795791762255,4.29,4.32,2.67,2.8030083189399932
-1.2039728043259361,2,3,6,6.52795791762255,4.31,4.34,2.67,2.8122784359720185
-1.2039728043259361,4,4,6,6.52795791762255,4.27,4.3,2.7,2.8048683342822236
-1.2039728043259361,1,3,7,6.52795791762255,4.24,4.27,2.69,2.7871060014300375
-1.0216512475319814,3,1,5,6.52795791762255,4.52,4.57,2.84,2.973216962255258
-1.2039728043259361,4,3,7,6.52795791762255,4.28,4.32,2.71,2.8155447580732242
-1.2039728043259361,4,3,7,6.52795791762255,4.25,4.29,2.66,2.782919550001749
-1.2039728043259361,4,3,7,6.52795791762255,4.22,4.26,2.62,2.7536663174340954
-1.2039728043259361,3,4,6,6.52795791762255,4.32,4.36,2.68,2.822931965471618
-1.2039728043259361,3,3,7,6.52795791762255,4.25,4.33,2.66,2.792200359076222
-1.2039728043259361,4,3,7,6.52795791762255,4.24,4.31,2.68,2.7927056792141784
-1.2039728043259361,4,3,7,6.52795791762255,4.28,4.34,2.64,2.793993986196134
-1.2039728043259361,1,3,7,6.52795791762255,4.23,4.27,2.69,2.784744725244358
-1.2039728043259361,3,3,7,6.52795791762255,4.31,4.35,2.65,2.80706110054627
-1.2039728043259361,1,3,7,6.52795791762255,4.24,4.26,2.71,2.7921687757486455
-1.2039728043259361,2,3,7,6.52795791762255,4.29,4.33,2.65,2.7978016262843455
-1.2039728043259361,4,4,6,6.52795791762255,4.26,4.29,2.66,2.7852697273467024
-1.2039728043259361,4,3,7,6.52795791762255,4.25,4.28,2.68,2.7880764983846866
-1.2039728043259361,4,3,7,6.52795791762255,4.24,4.27,2.62,2.760739125589295
-1.2039728043259361,1,4,6,6.52795791762255,4.29,4.34,2.73,2.8298504015809978
-1.2039728043259361,4,4,6,6.52795791762255,4.21,4.26,2.65,2.7626791593055904
-1.2039728043259361,2,3,7,6.52795791762255,4.32,4.35,2.64,2.8055978758467264
-1.2039728043259361,4,4,6,6.52795791762255,4.26,4.29,2.62,2.7701179223261003
-1.2039728043259361,4,4,6,6.52795791762255,4.26,4.29,2.65,2.7815032445512258
-1.2039728043259361,1,3,7,6.52795791762255,4.29,4.34,2.74,2.8335067127841085
-0.941608539858445,4,3,2,6.52795791762255,4.67,4.72,2.93,3.069358005639136
-1.2039728043259361,3,3,7,6.52795791762255,4.27,4.29,2.68,2.795105066035114
-1.2039728043259361,4,3,7,6.52795791762255,4.35,4.36,2.64,2.814814530951651
-1.2039728043259361,2,3,7,6.52795791762255,4.32,4.35,2.65,2.809378598686633
-1.2039728043259361,4,4,6,6.52795791762255,4.24,4.27,2.68,2.7833816023390554
-1.0216512475319814,2,1,5,6.52795791762255,4.55,4.59,2.82,2.9771318533172253
-1.2039728043259361,1,4,6,6.52795791762255,4.22,4.25,2.68,2.7739586168389017
-1.2039728043259361,3,3,7,6.52795791762255,4.26,4.29,2.65,2.7815032445512258
-1.2039728043259361,2,3,7,6.52795791762255,4.31,4.34,2.66,2.808526086353468
-1.2039728043259361,4,4,6,6.52795791762255,4.22,4.25,2.67,2.7702202947282943
-1.2039728043259361,1,3,7,6.52795791762255,4.27,4.29,2.73,2.8135898807092175
-1.2039728043259361,2,4,6,6.52795791762255,4.3,4.34,2.68,2.813693876666486
-1.2039728043259361,1,3,7,6.52795791762255,4.25,4.26,2.7,2.7908276275597785
-1.2039728043259361,2,4,6,6.52795791762255,4.28,4.31,2.68,2.8020954195640178
-1.2039728043259361,2,4,6,6.52795791762255,4.32,4.34,2.68,2.818334256222988
-0.941608539858445,4,3,2,6.52795791762255,4.77,4.7,2.92,3.0828801412283435
-1.2039728043259361,2,3,7,6.52795791762255,4.3,4.32,2.65,2.797817776285557
-1.2039728043259361,3,3,7,6.52795791762255,4.32,4.34,2.65,2.807077101698354
-1.2039728043259361,1,3,7,6.52795791762255,4.26,4.3,2.72,2.809903774620592
-1.2039728043259361,4,3,7,6.52795791762255,4.23,4.27,2.64,2.765982448788835
-1.2039728043259361,4,3,7,6.52795791762255,4.29,4.33,2.64,2.7940209034444394
-1.2039728043259361,3,3,7,6.52795791762255,4.25,4.28,2.64,2.773038621020146
-1.2039728043259361,1,3,7,6.52795791762255,4.23,4.28,2.69,2.78708390759753
-1.2039728043259361,3,3,7,6.52795791762255,4.3,4.32,2.63,2.790241982477099
-1.2039728043259361,4,4,6,6.52795791762255,4.26,4.29,2.67,2.789022076965253
-1.2039728043259361,3,3,7,6.52795791762255,4.34,4.38,2.65,2.8208704238306894
-1.2039728043259361,3,3,7,6.52795791762255,4.28,4.31,2.67,2.7983570974534104
-1.2039728043259361,1,1,7,6.52795791762255,4.27,4.28,2.7,2.8002063211764123
-1.2039728043259361,1,4,6,6.52795791762255,4.28,4.3,2.72,2.8145876239330185
-1.2039728043259361,4,3,7,6.52795791762255,4.3,4.32,2.71,2.8202067711790355
-1.2039728043259361,3,4,6,6.52795791762255,4.29,4.32,2.7,2.8141816195381186
-1.2039728043259361,1,4,6,6.52795791762255,4.22,4.28,2.69,2.7847170425872636
-1.2039728043259361,2,3,7,6.52795791762255,4.26,4.29,2.68,2.7927603990758603
-1.2039728043259361,4,3,7,6.52795791762255,4.24,4.28,2.68,2.7857207846922276
-1.2039728043259361,2,3,7,6.52795791762255,4.29,4.33,2.68,2.80905878080898
-1.2039728043259361,1,4,6,6.52795791762255,4.27,4.31,2.72,2.814571322995986
-1.2039728043259361,1,3,7,6.52795791762255,4.2,4.23,2.66,2.7570003524730073
-1.2039728043259361,2,3,7,6.52795791762255,4.33,4.35,2.63,2.8041149446365545
-1.2039728043259361,2,3,7,6.52795791762255,4.26,4.32,2.69,2.803453467482936
-1.2039728043259361,3,4,6,6.52795791762255,4.29,4.32,2.68,2.8067466410506006
-1.1394342831883648,4,3,6,6.529418838262226,4.46,4.48,2.71,2.8931081586823666
-1.171182981502945,4,1,3,6.075346031088684,4.36,4.37,2.67,2.83070125021249
-1.171182981502945,1,5,5,6.075346031088684,4.31,4.34,2.73,2.8345015727567286
-1.171182981502945,1,4,2,6.075346031088684,4.28,4.31,2.73,2.8205802342381205
-1.171182981502945,4,4,2,6.075346031088684,4.27,4.31,2.7,2.807191215698363
-1.3862943611198906,4,2,4,6.075346031088684,4.02,4.05,2.47,2.5956046457211537
-1.3862943611198906,3,1,4,6.075346031088684,4.02,4.04,2.48,2.5971728661127695
-1.171182981502945,1,5,5,6.075346031088684,4.3,4.4,2.75,2.8532081866341024
-1.171182981502945,3,5,5,6.075346031088684,4.36,4.38,2.67,2.832986965493346
-1.3862943611198906,3,1,4,6.075346031088684,4.11,4.13,2.5,2.6493788786871297
-1.171182981502945,4,5,5,6.075346031088684,4.37,4.42,2.67,2.844368888941154
-1.171182981502945,2,5,5,6.075346031088684,4.38,4.4,2.63,2.827024822834134
-1.171182981502945,4,5,5,6.075346031088684,4.32,4.34,2.63,2.799501307889896
-1.171182981502945,3,5,5,6.075346031088684,4.41,4.44,2.65,2.850476417232909
-1.171182981502945,4,4,2,6.075346031088684,4.36,4.39,2.7,2.8464407687901967
-1.171182981502945,3,4,2,6.075346031088684,4.31,4.34,2.71,2.8271485984514695
-1.171182981502945,2,1,3,6.075346031088684,4.41,4.44,2.66,2.854242900028386
-1.171182981502945,4,4,2,6.075346031088684,4.31,4.35,2.7,2.8257532335584226
-1.171182981502945,3,5,5,6.075346031088684,4.31,4.32,2.69,2.815122211317313
-1.171182981502945,3,3,5,6.075346031088684,4.35,4.39,2.7,2.844144556529846
-1.171182981502945,3,1,3,6.075346031088684,4.35,4.38,2.66,2.8269384036144456
-1.171182981502945,4,4,2,6.075346031088684,4.43,4.47,2.61,2.846525925349014
-1.171182981502945,4,4,2,6.075346031088684,4.33,4.39,2.66,2.8246106032269767
-1.3862943611198906,1,2,4,6.075346031088684,4.01,4.04,2.56,2.6264309031148976
-1.171182981502945,4,4,2,6.075346031088684,4.28,4.32,2.7,2.8118478961918982
-1.171182981502945,3,5,5,6.075346031088684,4.38,4.42,2.63,2.831559977999525
-1.171182981502945,2,1,3,6.075346031088684,4.34,4.37,2.67,2.8261035409638606
-1.171182981502945,3,5,5,6.075346031088684,4.34,4.37,2.65,2.8185847085498335
-1.171182981502945,1,4,4,6.075346031088684,4.46,4.51,2.58,2.850623029811976
-1.3862943611198906,4,1,5,6.077642243349034,4.01,4.05,2.55,2.6249891929391502
-1.3862943611198906,4,2,4,6.077642243349034,4.0,4.05,2.5,2.6026896854443837
-0.9675840262617056,4,2,5,6.529418838262226,4.67,4.7,2.87,3.044421321500239
-1.171182981502945,2,1,4,6.529418838262226,4.33,4.37,2.69,2.8312594560675355
-0.9675840262617056,2,1,2,6.529418838262226,4.64,4.67,2.89,3.038517651375201
-1.171182981502945,2,0,5,6.529418838262226,4.45,4.5,2.66,2.876695327079921
-1.0498221244986778,4,0,5,6.529418838262226,4.47,4.51,2.82,2.9418101584219767
-0.8915981192837836,1,1,2,6.529418838262226,4.71,4.73,2.98,3.0969241223813713
-0.8915981192837836,2,5,4,6.529418838262226,4.78,4.82,2.97,3.1271641387123723
-0.8915981192837836,1,2,2,6.529418838262226,4.69,4.73,2.97,3.0893074491085284
-1.1086626245216111,2,1,4,6.530877627725885,4.49,4.52,2.73,2.9160540161270614
-0.8675005677047231,2,3,3,6.530877627725885,4.8,4.83,3.0,3.1434623855783266
-1.0788096613719298,3,2,5,6.530877627725885,4.56,4.6,2.71,2.9417152732448435
-1.0788096613719298,2,2,5,6.530877627725885,4.47,4.51,2.79,2.9311148693052287
-1.0788096613719298,4,2,5,6.530877627725885,4.44,4.46,2.8,2.9168102709891546
-1.0788096613719298,2,2,5,6.530877627725885,4.48,4.5,2.74,2.9130460749350373
-1.0788096613719298,2,2,5,6.530877627725885,4.45,4.47,2.77,2.910527536334764
-1.0788096613719298,3,2,5,6.530877627725885,4.46,4.49,2.8,2.928008596299184
-1.0788096613719298,2,2,5,6.530877627725885,4.47,4.51,2.79,2.9311148693052287
-1.0788096613719298,1,3,4,6.530877627725885,4.4,4.45,2.79,2.901937944267529
-1.0788096613719298,3,2,5,6.530877627725885,4.49,4.53,2.76,2.9291930323100543
-1.0788096613719298,2,2,5,6.530877627725885,4.46,4.48,2.8,2.9257789409719153
-1.0788096613719298,2,2,5,6.530877627725885,4.48,4.51,2.81,2.940492394619026
-1.0788096613719298,2,2,5,6.530877627725885,4.47,4.53,2.77,2.9283453796515575
-1.0788096613719298,3,2,5,6.530877627725885,4.44,4.48,2.79,2.917706730036192
-1.0788096613719298,4,4,7,6.530877627725885,4.43,4.47,2.79,2.913217299847686
-1.0788096613719298,4,2,5,6.530877627725885,4.46,4.48,2.81,2.9293440071364114
-1.0788096613719298,2,4,7,6.530877627725885,4.48,4.49,2.79,2.9289050553462213
-1.0788096613719298,3,2,5,6.530877627725885,4.46,4.5,2.72,2.901245754448043
-1.0788096613719298,4,2,5,6.530877627725885,4.44,4.48,2.78,2.9141160619054634
-1.0788096613719298,3,2,5,6.530877627725885,4.47,4.52,2.75,2.918889025479987
-1.0788096613719298,4,4,7,6.530877627725885,4.44,4.48,2.81,2.9248496175485723
-1.0788096613719298,4,3,4,6.530877627725885,4.45,4.49,2.76,2.9113751889932606
-1.0788096613719298,2,4,7,6.530877627725885,4.47,4.49,2.77,2.9194761419107778
-1.0788096613719298,4,4,7,6.530877627725885,4.46,4.5,2.75,2.912214785818617
-1.0788096613719298,4,3,4,6.530877627725885,4.48,4.53,2.72,2.912364577561633
-0.941608539858445,2,6,7,6.532334292222349,4.67,4.7,2.9,3.0548200287211373
-1.171182981502945,2,3,7,6.532334292222349,4.37,4.41,2.69,2.8495666035118914
-1.171182981502945,2,3,7,6.532334292222349,4.38,4.4,2.7,2.853292749654744
-1.171182981502945,2,3,7,6.532334292222349,4.36,4.38,2.7,2.8441602660914715
-1.171182981502945,2,3,7,6.532334292222349,4.37,4.4,2.71,2.8547038962552143
-1.171182981502945,2,3,7,6.532334292222349,4.4,4.43,2.69,2.860933029926898
-1.171182981502945,2,3,7,6.532334292222349,4.35,4.39,2.72,2.851524663827469
-1.171182981502945,2,3,7,6.532334292222349,4.38,4.41,2.73,2.866612734375868
-1.171182981502945,2,3,7,6.532334292222349,4.37,4.38,2.73,2.857501054024612
-1.171182981502945,2,3,7,6.532334292222349,4.41,4.44,2.69,2.865457970848526
-1.2039728043259361,2,3,7,6.532334292222349,4.26,4.3,2.68,2.795088688835451
-1.1086626245216111,2,4,6,6.532334292222349,4.5,4.55,2.78,2.943043268773569
-1.171182981502945,2,4,6,6.532334292222349,4.37,4.4,2.7,2.8510070343738882
-1.171182981502945,2,4,6,6.532334292222349,4.38,4.41,2.72,2.8629430054869056
-1.171182981502945,2,4,6,6.532334292222349,4.35,4.41,2.74,2.8633961662912166
-1.171182981502945,2,4,6,6.532334292222349,4.37,4.4,2.7,2.8510070343738882
-1.171182981502945,2,4,6,6.532334292222349,4.37,4.4,2.73,2.862056870560473
-1.171182981502945,2,4,6,6.532334292222349,4.34,4.37,2.71,2.840973703443312
-1.171182981502945,2,4,6,6.532334292222349,4.35,4.38,2.72,2.849244161128744
-1.171182981502945,2,4,6,6.532334292222349,4.34,4.37,2.7,2.837276841561986
-1.171182981502945,2,4,6,6.532334292222349,4.4,4.43,2.71,2.8683404712047595
-1.4271163556401458,2,0,4,6.532334292222349,3.92,4.0,2.48,2.5620322864310427
-0.8675005677047231,1,3,2,6.532334292222349,4.75,4.79,3.01,3.1280028195620484
-0.916290731874155,1,1,2,6.532334292222349,4.7,4.74,3.01,3.1069274345156725
-0.916290731874155,1,1,2,6.532334292222349,4.66,4.69,2.98,3.077759042444946
-0.916290731874155,1,1,2,6.532334292222349,4.69,4.74,2.98,3.0947807300143766
-0.8675005677047231,4,3,2,6.532334292222349,4.79,4.82,2.96,3.125881319153192
-0.916290731874155,1,1,2,6.532334292222349,4.67,4.71,2.98,3.0841579915583357
-0.8675005677047231,3,3,2,6.532334292222349,4.75,4.79,2.99,3.121336128203859
-0.916290731874155,1,2,2,6.532334292222349,4.63,4.68,2.96,3.062431957695557
-0.8675005677047231,2,1,3,6.532334292222349,4.78,4.79,3.0,3.1309709579261886
-0.916290731874155,4,1,2,6.532334292222349,4.77,4.81,2.94,3.1128406817004
